condition,task,text_version,field,comparison,facet,metric,is_primary,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_sub,parity_ref,notes,ratio,log2ratio,z_generation,delta_filtering_aligned
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,spread,centroid_loo,False,,0.215807677217522,0.1694911121589192,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.78538036433283,-0.34853656593547433,,
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,spread,mst_dispersion,False,,0.0290761380842225,0.0176095755208287,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6056366725808106,-0.7234755286842367,,
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,spread,sparseness,False,,0.0299834527104422,0.0184769673792209,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6162388153778572,-0.6984385378111442,,
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,spread,nn_isolation,False,,0.027475400999113,0.0162831060102925,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.5926430704621263,-0.7547646166068406,,
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,spread,spherical_variance,False,,0.0124115050905099,0.0076844842534963,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6191420135960802,-0.6916577342169419,,
one_at_a_time,reviews,original,whole,human_vs_claude,richness,vendi,True,q=1,1.1474084999419096,1.064026272820062,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9273299551763221,-0.10884533640453162,-4.141268669777835,-1.0
one_at_a_time,reviews,original,whole,human_vs_claude,dimensionality,participation_ratio,True,,2.3595654634497594,2.5014008338533156,0.4545454545454545,cliffs_delta,0.0476190476190476,0.8181818181818182,,,paired_wilcoxon,50.0,0.0130053688283806,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0601108011625955,0.08421506095239112,14.19946694786147,0.4545454545454545
one_at_a_time,reviews,original,whole,human_vs_claude,dimensionality,effective_rank,False,,2.5061989554536095,2.5911102710296987,0.4545454545454545,cliffs_delta,0.0476190476190476,0.8181818181818182,,,paired_wilcoxon,49.0,0.0118665585618481,0.0154088148489669,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.033880516704916,0.04806946619678043,,
one_at_a_time,reviews,original,whole,human_vs_claude,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.4123188405797102,-0.8888888888888888,cliffs_delta,-1.0,-0.6470588235294118,,,paired_wilcoxon,4.0,0.0003788228853042,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.5096075557726755,-0.9725414268006876,,-0.8888888888888888
one_at_a_time,reviews,original,whole,human_vs_claude,evenness,vendi_slope,False,q=0..2,0.705498980749769,0.7143038826938323,1.0,cliffs_delta,1.0,1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0124803893192105,0.01789396478154175,,
one_at_a_time,reviews,original,whole,human_vs_claude,evenness,ripley_excess,True,r=pooled_q01_q50,0.0105177849257036,0.0476597975211479,1.0,cliffs_delta,1.0,1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",4.53135311834299,2.179941921271058,-10.262196832098272,-1.0
one_at_a_time,reviews,original,whole,human_vs_claude,spread,mean_pairwise,True,,0.0342866965031038,0.01309776139274,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.3820070968795237,-1.3883286541713957,-4.464560510611215,-1.0
one_at_a_time,reviews,original,whole,human_vs_claude,spread,centroid_loo,False,,0.215807677217522,0.1340880455219239,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6213312114321619,-0.6865655676520176,,
one_at_a_time,reviews,original,whole,human_vs_claude,spread,mst_dispersion,False,,0.0290761380842225,0.0115515916729276,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.39728768791326546,-1.3317440104009592,,
one_at_a_time,reviews,original,whole,human_vs_claude,spread,sparseness,False,,0.0299834527104422,0.011707270234042,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.390457708360077,-1.3567618006644602,,
one_at_a_time,reviews,original,whole,human_vs_claude,spread,nn_isolation,False,,0.027475400999113,0.0111671432205193,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.40644150092221815,-1.2988803745740163,,
one_at_a_time,reviews,original,whole,human_vs_claude,spread,spherical_variance,False,,0.0124115050905099,0.0047255927013723,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.38074292093596196,-1.3931108816167503,,
one_at_a_time,reviews,original,whole,human_vs_gemini,richness,vendi,True,q=1,1.1474084999419096,1.0884413600372729,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9486084163507399,-0.0761154263712403,-4.514003561629663,-0.9130434782608696
one_at_a_time,reviews,original,whole,human_vs_gemini,dimensionality,participation_ratio,True,,2.3595654634497594,2.467312705845386,-0.0,cliffs_delta,-0.4,0.4545454545454545,,,paired_wilcoxon,92.0,0.2626860925759784,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0456640191021005,0.06441937563941072,13.21076408429259,-0.0
one_at_a_time,reviews,original,whole,human_vs_gemini,dimensionality,effective_rank,False,,2.5061989554536095,2.570633709458727,-0.0,cliffs_delta,-0.4,0.4545454545454545,,,paired_wilcoxon,91.0,0.2491031097031559,0.2889596072556609,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0257101511693252,0.036623106629061,,
one_at_a_time,reviews,original,whole,human_vs_gemini,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.2855072463768115,-0.9047619047619048,cliffs_delta,-1.0,-0.7,,,paired_wilcoxon,1.0,6.615567194294437e-05,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.35287412473538504,-1.5027744496508937,,-0.9047619047619048
one_at_a_time,reviews,original,whole,human_vs_gemini,evenness,vendi_slope,False,q=0..2,0.705498980749769,0.7119400789976081,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.009129847701543,0.013111822196875043,,
one_at_a_time,reviews,original,whole,human_vs_gemini,evenness,ripley_excess,True,r=pooled_q01_q50,0.0105177849257036,0.0394193013866016,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",3.7478710265569157,1.9060713071731246,-12.179582260829768,-0.9130434782608696
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,mean_pairwise,True,,0.0342866965031038,0.0189430286845411,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.5524891755852386,-0.855981895509943,-4.809974009944933,-0.9130434782608696
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,centroid_loo,False,,0.215807677217522,0.1605183168595871,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.7438026252318802,-0.4270082549741235,,
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,mst_dispersion,False,,0.0290761380842225,0.016544831065547,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.569017488416891,-0.813455101292946,,
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,sparseness,False,,0.0299834527104422,0.0168216253640306,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.5610302964932458,-0.8338494142130534,,
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,nn_isolation,False,,0.027475400999113,0.0158967951293993,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.5785828250482131,-0.7894045966899008,,
one_at_a_time,reviews,original,whole,human_vs_gemini,spread,spherical_variance,False,,0.0124115050905099,0.0068620478290084,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.552877977245102,-0.8549669888370413,,
one_at_a_time,reviews,original,whole,human_vs_gpt,richness,vendi,True,q=1,1.1474084999419096,1.0533838682699053,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9180547889642053,-0.12334783949635639,-4.174769485880842,-1.0
one_at_a_time,reviews,original,whole,human_vs_gpt,dimensionality,participation_ratio,True,,2.3595654634497594,2.48345848291697,0.3636363636363636,cliffs_delta,-0.0476190476190476,0.7391304347826086,,,paired_wilcoxon,55.0,0.0202709822774826,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0525067099795888,0.07382943084361401,8.09003129455783,0.3636363636363636
one_at_a_time,reviews,original,whole,human_vs_gpt,dimensionality,effective_rank,False,,2.5061989554536095,2.581326036874657,0.2727272727272727,cliffs_delta,-0.1428571428571428,0.6521739130434783,,,paired_wilcoxon,57.0,0.0240479261560156,0.0303212981967154,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0299765033648136,0.04261142588837966,,
one_at_a_time,reviews,original,whole,human_vs_gpt,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.453623188405797,-0.5,cliffs_delta,-0.8825163398692801,-0.1,,,paired_wilcoxon,24.5,0.0026192422581799,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.5606578733105356,-0.8348074221746515,,-0.5
one_at_a_time,reviews,original,whole,human_vs_gpt,evenness,vendi_slope,False,q=0..2,0.705498980749769,0.7153100054946475,1.0,cliffs_delta,1.0,1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0139065044919722,0.0199246230269592,,
one_at_a_time,reviews,original,whole,human_vs_gpt,evenness,ripley_excess,True,r=pooled_q01_q50,0.0105177849257036,0.048814172238965,1.0,cliffs_delta,1.0,1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",4.641107665138867,2.2144691657606894,-10.308487797231306,-1.0
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,mean_pairwise,True,,0.0342866965031038,0.0106327375654319,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.310112628216293,-1.6891358191978025,-4.463051556006909,-1.0
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,centroid_loo,False,,0.215807677217522,0.121006004183222,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.5607122311096224,-0.8346675544772187,,
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,mst_dispersion,False,,0.0290761380842225,0.0093668452813695,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.32214887872100884,-1.6342005215976916,,
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,sparseness,False,,0.0299834527104422,0.0096390997829447,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.3214806472100438,-1.637196203413339,,
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,nn_isolation,False,,0.027475400999113,0.0089774882056716,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.3267463942004495,-1.6137567795945298,,
one_at_a_time,reviews,original,whole,human_vs_gpt,spread,spherical_variance,False,,0.0124115050905099,0.0038358180121444,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.30905341327840635,-1.6940718961995123,,
persona,reviews,original,whole,human_vs_pooled_ai,richness,vendi,True,q=1,1.1474085040788395,1.105873292196777,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,2.0,7.152557373046875e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.963800850582498,-0.05319302058824187,-2.125440706559206,-0.9130434782608696
persona,reviews,original,whole,human_vs_pooled_ai,dimensionality,participation_ratio,True,,2.3595654260137064,2.2913749579029052,-0.3636363636363636,cliffs_delta,-0.7391304347826086,0.0435817805383022,,,paired_wilcoxon,72.0,0.0768308248533803,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9711004122373486,-0.042307616187184996,-0.5264634883834146,-0.3636363636363636
persona,reviews,original,whole,human_vs_pooled_ai,dimensionality,effective_rank,False,,2.506198933236449,2.459818082682391,-0.3636363636363636,cliffs_delta,-0.7391304347826086,0.0435817805383022,,,paired_wilcoxon,69.0,0.0619330306354966,0.0748357453512251,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.981493547882824,-0.026949311116495542,,
persona,reviews,original,whole,human_vs_pooled_ai,coverage,coverage_geometric,True,k=panel_adaptive,0.8090909090909091,0.2977464564421086,-0.8181818181818182,cliffs_delta,-1.0,-0.5454545454545454,,,paired_wilcoxon,4.0,6.931786980452706e-05,,3.695652173913043,3.695652173913043,22.0,0.8090909090909091,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); human reference = leave-one-out self-coverage, defined for m>=3 panels only (spec 11.2 k-vs-m decision)",0.36800123829923537,-1.4422174740258342,,-0.8181818181818182
persona,reviews,original,whole,human_vs_pooled_ai,evenness,vendi_slope,False,q=0..2,0.7054989803243765,0.7099537270934853,0.9130434782608696,cliffs_delta,0.7391304347826086,1.0,,,paired_wilcoxon,2.0,7.152557373046875e-07,1.3239840243725069e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",1.0063143206345395,0.009080998973660518,,
persona,reviews,original,whole,human_vs_pooled_ai,evenness,ripley_excess,True,r=pooled_q01_q50,0.0144970439643719,0.0342769893017986,0.8260869565217391,cliffs_delta,0.5652173913043478,1.0,,,paired_wilcoxon,7.0,4.5299530029296875e-06,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals); excess area vs pooled review-cloud null at matched panel size m",2.3644123164721114,1.241481640871022,-2.0300533311490643,-0.8260869565217391
persona,reviews,original,whole,human_vs_pooled_ai,spread,mean_pairwise,True,,0.03428669757264,0.0236440752384587,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,2.0,7.152557373046875e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6895990839702839,-0.5361702368646529,-2.086980721534603,-0.9130434782608696
persona,reviews,original,whole,human_vs_pooled_ai,spread,centroid_loo,False,,0.2158076804316406,0.1794470809509567,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.8315138765777083,-0.26618775500344594,,
persona,reviews,original,whole,human_vs_pooled_ai,spread,mst_dispersion,False,,0.029076138755722,0.0196648330744423,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6763220261002636,-0.5642177554276296,,
persona,reviews,original,whole,human_vs_pooled_ai,spread,sparseness,False,,0.0299834534019556,0.0205704241023209,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,6.100710700539981e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6860592016054842,-0.5435950196883517,,
persona,reviews,original,whole,human_vs_pooled_ai,spread,nn_isolation,False,,0.0274754013096122,0.0183121465037801,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,9.01844190514606e-07,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.6664924125193266,-0.585339643403644,,
persona,reviews,original,whole,human_vs_pooled_ai,spread,spherical_variance,False,,0.0124115054975122,0.0085196846343237,-0.9130434782608696,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,2.16066837310791e-06,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.686434424577374,-0.5428061893084756,,
persona,reviews,original,whole,human_vs_claude,richness,vendi,True,q=1,1.1474085040788395,1.0720973963380862,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.695652173913043,3.695652173913043,23.0,1.0,"paired across target proposals; AI value = mean over exact-n enumerated panels; effect = Cliff's delta (AI - Human), negative = AI lower; ci = bootstrap 95% CI of the delta (resampling proposals)",0.9343641715456742,-0.0979431401518708,-1.2750359881873674,-1.0
